Formula,SMILES,Kind,Mode,Frequency,Intensity
C4H8S_19,CSC=CC,FundScaled,19,1297.016579,13.4383
C4H8S_19,CSC=CC,FundScaled,20,1343.206348,7.3654
C4H8S_19,CSC=CC,FundScaled,21,1378.993523,9.0016
C4H8S_19,CSC=CC,FundScaled,22,1390.440393,12.2991
C4H8S_19,CSC=CC,FundScaled,23,1395.063015,5.7423
C4H8S_19,CSC=CC,FundScaled,24,1396.043932,7.4284
C4H8S_19,CSC=CC,FundScaled,25,1645.717232,17.361
C4H8S_19,CSC=CC,FundScaled,26,2899.875155,24.1217
C4H8S_19,CSC=CC,FundScaled,27,2915.55123,26.8148
C4H8S_19,CSC=CC,FundScaled,28,2974.502565,13.0417
C4H8S_19,CSC=CC,FundScaled,29,3001.000412,7.0017
C4H8S_19,CSC=CC,FundScaled,30,3016.630017,6.0245
C4H8S_19,CSC=CC,FundScaled,31,3023.668578,3.8725
C4H8S_19,CSC=CC,FundScaled,32,3028.920209,2.3289
C4H8S_19,CSC=CC,FundScaled,33,3043.11193,13.8883
C4H8S_2,CC1(C)CS1,FundScaled,1,198.6005086,0.173
C4H8S_2,CC1(C)CS1,FundScaled,2,238.3343508,0.1404
C4H8S_2,CC1(C)CS1,FundScaled,3,278.0957694,0.9635
C4H8S_2,CC1(C)CS1,FundScaled,4,324.5463208,1.2152
C4H8S_2,CC1(C)CS1,FundScaled,5,377.1306607,0.9188
C4H8S_2,CC1(C)CS1,FundScaled,6,383.7896408,0.1406
C4H8S_2,CC1(C)CS1,FundScaled,7,561.052329,12.0886
C4H8S_2,CC1(C)CS1,FundScaled,8,626.0600666,17.3042
C4H8S_2,CC1(C)CS1,FundScaled,9,807.7620749,1.1759
C4H8S_2,CC1(C)CS1,FundScaled,10,887.5128704,1.088
C4H8S_2,CC1(C)CS1,FundScaled,11,897.013649,0.1448
C4H8S_2,CC1(C)CS1,FundScaled,12,928.9097878,0.2242
C4H8S_2,CC1(C)CS1,FundScaled,13,985.5585425,0.4401
C4H8S_2,CC1(C)CS1,FundScaled,14,986.5967121,3.6383
C4H8S_2,CC1(C)CS1,FundScaled,15,1038.294028,6.9526
C4H8S_2,CC1(C)CS1,FundScaled,16,1064.814967,29.4983
C4H8S_2,CC1(C)CS1,FundScaled,17,1230.629355,0.2193
C4H8S_2,CC1(C)CS1,FundScaled,18,1280.503957,5.5422
C4H8S_2,CC1(C)CS1,FundScaled,19,1342.281346,15.2672
C4H8S_2,CC1(C)CS1,FundScaled,20,1350.470195,2.4241
C4H8S_2,CC1(C)CS1,FundScaled,21,1392.558144,0.4269
C4H8S_2,CC1(C)CS1,FundScaled,22,1403.583543,6.1004
C4H8S_2,CC1(C)CS1,FundScaled,23,1404.710835,13.1026
C4H8S_2,CC1(C)CS1,FundScaled,24,1422.012867,5.4998
C4H8S_2,CC1(C)CS1,FundScaled,25,1424.763444,2.8918
C4H8S_2,CC1(C)CS1,FundScaled,26,2901.034985,14.197
C4H8S_2,CC1(C)CS1,FundScaled,27,2904.409609,37.7875
C4H8S_2,CC1(C)CS1,FundScaled,28,2984.201912,14.1406
C4H8S_2,CC1(C)CS1,FundScaled,29,2986.079205,1.3134
C4H8S_2,CC1(C)CS1,FundScaled,30,2988.486175,24.5418
C4H8S_2,CC1(C)CS1,FundScaled,31,3016.298719,6.588
C4H8S_2,CC1(C)CS1,FundScaled,32,3018.17773,18.8931
C4H8S_2,CC1(C)CS1,FundScaled,33,3078.411987,1.9779
C4H8S_20,CSC(C)=C,FundScaled,1,66.12481954,3.5027
C4H8S_20,CSC(C)=C,FundScaled,2,170.2891083,0.1256
C4H8S_20,CSC(C)=C,FundScaled,3,199.0652994,0.6274
C4H8S_20,CSC(C)=C,FundScaled,4,246.7378948,0.1707
C4H8S_20,CSC(C)=C,FundScaled,5,358.1072524,0.537
C4H8S_20,CSC(C)=C,FundScaled,6,381.8520423,0.6194
C4H8S_20,CSC(C)=C,FundScaled,7,453.1493892,9.4131
C4H8S_20,CSC(C)=C,FundScaled,8,617.1860066,7.713
C4H8S_20,CSC(C)=C,FundScaled,9,675.7637721,0.5637
C4H8S_20,CSC(C)=C,FundScaled,10,714.4405515,0.4006
C4H8S_20,CSC(C)=C,FundScaled,11,879.3883345,41.7733
C4H8S_20,CSC(C)=C,FundScaled,12,906.9753061,0.9426
C4H8S_20,CSC(C)=C,FundScaled,13,919.7091051,2.9255
C4H8S_20,CSC(C)=C,FundScaled,14,933.9696241,6.5376
C4H8S_20,CSC(C)=C,FundScaled,15,968.1172933,2.4289
C4H8S_20,CSC(C)=C,FundScaled,16,1009.465451,0.3176
C4H8S_20,CSC(C)=C,FundScaled,17,1174.275448,25.132
C4H8S_20,CSC(C)=C,FundScaled,18,1277.454143,0.5893
C4H8S_20,CSC(C)=C,FundScaled,19,1326.374928,9.9242
C4H8S_20,CSC(C)=C,FundScaled,20,1359.808378,0.1439
C4H8S_20,CSC(C)=C,FundScaled,21,1380.187609,9.2719
C4H8S_20,CSC(C)=C,FundScaled,22,1386.848879,13.7267
C4H8S_20,CSC(C)=C,FundScaled,23,1396.94775,20.4248
C4H8S_20,CSC(C)=C,FundScaled,24,1409.734221,3.0333
C4H8S_20,CSC(C)=C,FundScaled,25,1635.720938,39.9022
C4H8S_20,CSC(C)=C,FundScaled,26,2907.278793,14.2113
C4H8S_20,CSC(C)=C,FundScaled,27,2917.495985,23.1215
C4H8S_20,CSC(C)=C,FundScaled,28,2986.757069,9.0531
C4H8S_20,CSC(C)=C,FundScaled,29,3007.246224,13.0147
C4H8S_20,CSC(C)=C,FundScaled,30,3013.752914,3.7915
C4H8S_20,CSC(C)=C,FundScaled,31,3020.149775,5.1256
C4H8S_20,CSC(C)=C,FundScaled,32,3025.362474,3.9712
C4H8S_20,CSC(C)=C,FundScaled,33,3111.039424,4.5583
C4H8S_21,C(C1)SC(C1),FundScaled,1,116.91221,2.3269
C4H8S_21,C(C1)SC(C1),FundScaled,2,270.5710436,0.0014
C4H8S_21,C(C1)SC(C1),FundScaled,3,464.5778426,0.0794
C4H8S_21,C(C1)SC(C1),FundScaled,4,501.390306,1.2094
C4H8S_21,C(C1)SC(C1),FundScaled,5,669.1152881,1.007
C4H8S_21,C(C1)SC(C1),FundScaled,6,674.0818037,2.8478
C4H8S_21,C(C1)SC(C1),FundScaled,7,799.9684555,2.9762
C4H8S_21,C(C1)SC(C1),FundScaled,8,855.2624371,2.2341
C4H8S_21,C(C1)SC(C1),FundScaled,9,860.4272355,1.0184
C4H8S_21,C(C1)SC(C1),FundScaled,10,867.6068271,1.8972
C4H8S_21,C(C1)SC(C1),FundScaled,11,944.0837624,2.9991
C4H8S_21,C(C1)SC(C1),FundScaled,12,997.858276,0.0128
C4H8S_21,C(C1)SC(C1),FundScaled,13,1013.312117,0.028
C4H8S_21,C(C1)SC(C1),FundScaled,14,1035.012725,0.4176
C4H8S_21,C(C1)SC(C1),FundScaled,15,1112.789376,1.5047
C4H8S_21,C(C1)SC(C1),FundScaled,16,1169.426585,3.0413
C4H8S_21,C(C1)SC(C1),FundScaled,17,1185.532717,1.4373
C4H8S_21,C(C1)SC(C1),FundScaled,18,1226.969997,14.7677
C4H8S_21,C(C1)SC(C1),FundScaled,19,1247.926233,0.6627
C4H8S_21,C(C1)SC(C1),FundScaled,20,1278.829813,0.5616
C4H8S_21,C(C1)SC(C1),FundScaled,21,1305.679856,0.0959
C4H8S_21,C(C1)SC(C1),FundScaled,22,1401.991842,6.6622
C4H8S_21,C(C1)SC(C1),FundScaled,23,1405.395474,7.7377
C4H8S_21,C(C1)SC(C1),FundScaled,24,1413.439952,2.0148
C4H8S_21,C(C1)SC(C1),FundScaled,25,1429.136924,0.0547
C4H8S_21,C(C1)SC(C1),FundScaled,26,2920.612307,22.0551
C4H8S_21,C(C1)SC(C1),FundScaled,27,2921.191029,24.8723
C4H8S_21,C(C1)SC(C1),FundScaled,28,2940.000792,0.1788
C4H8S_21,C(C1)SC(C1),FundScaled,29,2940.053273,47.3963
C4H8S_21,C(C1)SC(C1),FundScaled,30,2973.984625,18.8842
C4H8S_21,C(C1)SC(C1),FundScaled,31,2981.800954,28.4729
C4H8S_21,C(C1)SC(C1),FundScaled,32,3007.376663,1.2476
C4H8S_21,C(C1)SC(C1),FundScaled,33,3008.324088,18.4605
C4H8S_3,CC1C(C)S1,FundScaled,1,198.6686385,0.2762
C4H8S_3,CC1C(C)S1,FundScaled,2,211.698812,0.0641
C4H8S_3,CC1C(C)S1,FundScaled,3,227.9046585,0.8889
C4H8S_3,CC1C(C)S1,FundScaled,4,289.554948,0.104
C4H8S_3,CC1C(C)S1,FundScaled,5,327.5301996,1.4321
C4H8S_3,CC1C(C)S1,FundScaled,6,433.5083272,0.2349
C4H8S_3,CC1C(C)S1,FundScaled,7,599.7200435,26.6391
C4H8S_3,CC1C(C)S1,FundScaled,8,616.2565204,2.4395
C4H8S_3,CC1C(C)S1,FundScaled,9,812.5556894,1.9137
C4H8S_3,CC1C(C)S1,FundScaled,10,924.8102583,7.9255
C4H8S_3,CC1C(C)S1,FundScaled,11,950.9169795,3.802
C4H8S_3,CC1C(C)S1,FundScaled,12,965.0508761,4.9479
C4H8S_3,CC1C(C)S1,FundScaled,13,1031.454418,13.5396
C4H8S_3,CC1C(C)S1,FundScaled,14,1058.794919,12.2382
C4H8S_3,CC1C(C)S1,FundScaled,15,1064.687677,3.6489
C4H8S_3,CC1C(C)S1,FundScaled,16,1129.633964,0.1717
C4H8S_3,CC1C(C)S1,FundScaled,17,1159.381626,4.1546
C4H8S_3,CC1C(C)S1,FundScaled,18,1266.776645,2.7423
C4H8S_3,CC1C(C)S1,FundScaled,19,1335.310247,0.5513
C4H8S_3,CC1C(C)S1,FundScaled,20,1342.197281,11.0279
C4H8S_3,CC1C(C)S1,FundScaled,21,1384.582368,2.3438
C4H8S_3,CC1C(C)S1,FundScaled,22,1397.149659,11.2845
C4H8S_3,CC1C(C)S1,FundScaled,23,1405.075721,11.0471
C4H8S_3,CC1C(C)S1,FundScaled,24,1410.742715,11.3943
C4H8S_3,CC1C(C)S1,FundScaled,25,1418.224025,1.1746
C4H8S_3,CC1C(C)S1,FundScaled,26,2904.171345,29.1004
C4H8S_3,CC1C(C)S1,FundScaled,27,2904.880697,18.0675
C4H8S_3,CC1C(C)S1,FundScaled,28,2989.786368,2.904
C4H8S_3,CC1C(C)S1,FundScaled,29,2990.046005,13.4039
C4H8S_3,CC1C(C)S1,FundScaled,30,3000.206232,10.4826
C4H8S_3,CC1C(C)S1,FundScaled,31,3003.379424,5.7866
C4H8S_3,CC1C(C)S1,FundScaled,32,3014.807018,1.6954
C4H8S_3,CC1C(C)S1,FundScaled,33,3018.555116,29.7232
C4H8S_4,CCC1CS1,FundScaled,1,102.7608514,0.77
C4H8S_4,CCC1CS1,FundScaled,2,197.7004117,0.6939
C4H8S_4,CCC1CS1,FundScaled,3,228.9196411,0.0283
C4H8S_4,CCC1CS1,FundScaled,4,350.5780418,0.8412
C4H8S_4,CCC1CS1,FundScaled,5,430.8813192,1.0643
C4H8S_4,CCC1CS1,FundScaled,6,602.9399914,11.267
C4H8S_4,CCC1CS1,FundScaled,7,651.7440771,13.9649
C4H8S_4,CCC1CS1,FundScaled,8,766.3415887,6.5192
C4H8S_4,CCC1CS1,FundScaled,9,823.0582825,1.8708
C4H8S_4,CCC1CS1,FundScaled,10,884.8348127,3.4549
C4H8S_4,CCC1CS1,FundScaled,11,925.8994776,4.033
C4H8S_4,CCC1CS1,FundScaled,12,992.2740113,0.8686
C4H8S_4,CCC1CS1,FundScaled,13,1019.931403,7.9915
C4H8S_4,CCC1CS1,FundScaled,14,1029.793728,4.2321
C4H8S_4,CCC1CS1,FundScaled,15,1063.673648,7.1117
C4H8S_4,CCC1CS1,FundScaled,16,1128.682054,1.8316
C4H8S_4,CCC1CS1,FundScaled,17,1148.461093,0.6548
C4H8S_4,CCC1CS1,FundScaled,18,1230.061319,1.1768
C4H8S_4,CCC1CS1,FundScaled,19,1264.274256,9.4212
C4H8S_4,CCC1CS1,FundScaled,20,1339.139356,5.2118
C4H8S_4,CCC1CS1,FundScaled,21,1362.385386,2.0198
C4H8S_4,CCC1CS1,FundScaled,22,1392.49011,3.6901
C4H8S_4,CCC1CS1,FundScaled,23,1411.410464,5.8562
C4H8S_4,CCC1CS1,FundScaled,24,1414.649496,7.2153
C4H8S_4,CCC1CS1,FundScaled,25,1419.295114,7.1369
C4H8S_4,CCC1CS1,FundScaled,26,2898.628779,24.8275
C4H8S_4,CCC1CS1,FundScaled,27,2907.964481,22.8041
C4H8S_4,CCC1CS1,FundScaled,28,2956.209501,5.0497
C4H8S_4,CCC1CS1,FundScaled,29,2989.761558,12.0489
C4H8S_4,CCC1CS1,FundScaled,30,2993.736946,23.4748
C4H8S_4,CCC1CS1,FundScaled,31,3003.126274,22.2161
C4H8S_4,CCC1CS1,FundScaled,32,3009.323422,13.7081
C4H8S_4,CCC1CS1,FundScaled,33,3086.195205,1.6103
C4H8S_5,C/C(C)=C\S,FundScaled,1,87.77695342,3.2165
C4H8S_5,C/C(C)=C\S,FundScaled,2,147.5668392,8.6047
C4H8S_5,C/C(C)=C\S,FundScaled,3,186.3019202,0.3669
C4H8S_5,C/C(C)=C\S,FundScaled,4,238.7406492,0.1798
C4H8S_5,C/C(C)=C\S,FundScaled,5,268.1040549,2.4485
C4H8S_5,C/C(C)=C\S,FundScaled,6,357.2535296,1.1197
C4H8S_5,C/C(C)=C\S,FundScaled,7,448.8444204,5.4404
C4H8S_5,C/C(C)=C\S,FundScaled,8,458.4719168,0.2757
C4H8S_5,C/C(C)=C\S,FundScaled,9,703.5128623,8.9455
C4H8S_5,C/C(C)=C\S,FundScaled,10,785.3718673,19.3787
C4H8S_5,C/C(C)=C\S,FundScaled,11,843.444861,7.946
C4H8S_5,C/C(C)=C\S,FundScaled,12,928.3346914,12.8504
C4H8S_5,C/C(C)=C\S,FundScaled,13,936.992816,0.5106
C4H8S_5,C/C(C)=C\S,FundScaled,14,952.3671726,4.1653
C4H8S_5,C/C(C)=C\S,FundScaled,15,1034.114155,12.7437
C4H8S_5,C/C(C)=C\S,FundScaled,16,1040.556913,0.9583
C4H8S_5,C/C(C)=C\S,FundScaled,17,1165.148811,3.0158
C4H8S_5,C/C(C)=C\S,FundScaled,18,1282.507873,7.9886
C4H8S_5,C/C(C)=C\S,FundScaled,19,1339.173326,5.8468
C4H8S_5,C/C(C)=C\S,FundScaled,20,1340.39079,1.6062
C4H8S_5,C/C(C)=C\S,FundScaled,21,1391.288295,8.5239
C4H8S_5,C/C(C)=C\S,FundScaled,22,1401.681632,13.4582
C4H8S_5,C/C(C)=C\S,FundScaled,23,1403.141844,4.8515
C4H8S_5,C/C(C)=C\S,FundScaled,24,1417.410283,9.0728
C4H8S_5,C/C(C)=C\S,FundScaled,25,1656.583185,2.8969
C4H8S_5,C/C(C)=C\S,FundScaled,26,2622.479673,0.6612
C4H8S_5,C/C(C)=C\S,FundScaled,27,2891.223901,19.1047
C4H8S_5,C/C(C)=C\S,FundScaled,28,2893.932779,31.5763
C4H8S_5,C/C(C)=C\S,FundScaled,29,2962.784034,16.1559
C4H8S_5,C/C(C)=C\S,FundScaled,30,2968.323547,12.7305
C4H8S_5,C/C(C)=C\S,FundScaled,31,2997.994682,11.6987
C4H8S_5,C/C(C)=C\S,FundScaled,32,3004.552994,20.503
C4H8S_5,C/C(C)=C\S,FundScaled,33,3050.295529,5.7706
C4H8S_6,SCC(C)=C,FundScaled,1,77.9791324,0.9823
C4H8S_6,SCC(C)=C,FundScaled,2,166.0002656,0.1041
C4H8S_6,SCC(C)=C,FundScaled,3,196.4293219,0.7215
C4H8S_6,SCC(C)=C,FundScaled,4,244.69209,16.0045
C4H8S_6,SCC(C)=C,FundScaled,5,382.4044286,1.8327
C4H8S_6,SCC(C)=C,FundScaled,6,412.5719387,1.3962
C4H8S_6,SCC(C)=C,FundScaled,7,493.0945867,5.8919
C4H8S_6,SCC(C)=C,FundScaled,8,635.4984405,5.2226
C4H8S_6,SCC(C)=C,FundScaled,9,720.9891307,9.6913
C4H8S_6,SCC(C)=C,FundScaled,10,767.5170677,1.5607
C4H8S_6,SCC(C)=C,FundScaled,11,814.3925244,1.6596
C4H8S_6,SCC(C)=C,FundScaled,12,885.2134392,41.0179
C4H8S_6,SCC(C)=C,FundScaled,13,936.6653345,1.3421
C4H8S_6,SCC(C)=C,FundScaled,14,951.8153588,0.4429
C4H8S_6,SCC(C)=C,FundScaled,15,993.7655213,8.206
C4H8S_6,SCC(C)=C,FundScaled,16,1019.438272,1.9947
C4H8S_6,SCC(C)=C,FundScaled,17,1139.11146,1.3675
C4H8S_6,SCC(C)=C,FundScaled,18,1211.606137,11.9051
C4H8S_6,SCC(C)=C,FundScaled,19,1263.753072,0.1769
C4H8S_6,SCC(C)=C,FundScaled,20,1336.240592,10.966
C4H8S_6,SCC(C)=C,FundScaled,21,1368.25467,3.6146
C4H8S_6,SCC(C)=C,FundScaled,22,1383.592004,3.5061
C4H8S_6,SCC(C)=C,FundScaled,23,1395.540019,15.2684
C4H8S_6,SCC(C)=C,FundScaled,24,1411.977355,11.5325
C4H8S_6,SCC(C)=C,FundScaled,25,1668.230627,19.0461
C4H8S_6,SCC(C)=C,FundScaled,26,2605.790047,0.7238
C4H8S_6,SCC(C)=C,FundScaled,27,2903.070198,17.0135
C4H8S_6,SCC(C)=C,FundScaled,28,2934.796776,9.5579
C4H8S_6,SCC(C)=C,FundScaled,29,2979.488737,9.2909
C4H8S_6,SCC(C)=C,FundScaled,30,3004.240589,3.8842
C4H8S_6,SCC(C)=C,FundScaled,31,3007.01588,5.6819
C4H8S_6,SCC(C)=C,FundScaled,32,3014.23593,15.2816
C4H8S_6,SCC(C)=C,FundScaled,33,3099.539215,10.1889
C4H8S_7,CC1SCC1,FundScaled,1,78.95699656,1.0139
C4H8S_7,CC1SCC1,FundScaled,2,251.9631894,0.0979
C4H8S_7,CC1SCC1,FundScaled,3,294.5018071,0.9572
C4H8S_7,CC1SCC1,FundScaled,4,357.458778,0.245
C4H8S_7,CC1SCC1,FundScaled,5,530.619933,3.2749
C4H8S_7,CC1SCC1,FundScaled,6,648.2056173,2.7886
C4H8S_7,CC1SCC1,FundScaled,7,712.593602,2.4363
C4H8S_7,CC1SCC1,FundScaled,8,769.67022,1.9351
C4H8S_7,CC1SCC1,FundScaled,9,862.3656928,1.5579
C4H8S_7,CC1SCC1,FundScaled,10,890.8727994,1.0354
C4H8S_7,CC1SCC1,FundScaled,11,957.0068747,0.2968
C4H8S_7,CC1SCC1,FundScaled,12,978.1088169,6.4691
C4H8S_7,CC1SCC1,FundScaled,13,995.7413833,0.3517
C4H8S_7,CC1SCC1,FundScaled,14,1050.234791,0.9488
C4H8S_7,CC1SCC1,FundScaled,15,1116.925165,5.1167
C4H8S_7,CC1SCC1,FundScaled,16,1165.080586,7.7312
C4H8S_7,CC1SCC1,FundScaled,17,1183.414966,3.0803
C4H8S_7,CC1SCC1,FundScaled,18,1201.706217,3.0239
C4H8S_7,CC1SCC1,FundScaled,19,1252.517271,4.3794
C4H8S_7,CC1SCC1,FundScaled,20,1293.538806,6.6342
C4H8S_7,CC1SCC1,FundScaled,21,1340.511687,8.4878
C4H8S_7,CC1SCC1,FundScaled,22,1398.570081,7.3435
C4H8S_7,CC1SCC1,FundScaled,23,1406.221143,0.0104
C4H8S_7,CC1SCC1,FundScaled,24,1407.543473,7.982
C4H8S_7,CC1SCC1,FundScaled,25,1427.066119,1.004
C4H8S_7,CC1SCC1,FundScaled,26,2897.980877,22.5754
C4H8S_7,CC1SCC1,FundScaled,27,2929.233408,32.3426
C4H8S_7,CC1SCC1,FundScaled,28,2950.167411,36.3014
C4H8S_7,CC1SCC1,FundScaled,29,2962.879168,6.4308
C4H8S_7,CC1SCC1,FundScaled,30,2984.461741,22.5276
C4H8S_7,CC1SCC1,FundScaled,31,2992.238089,9.3675
C4H8S_7,CC1SCC1,FundScaled,32,3002.525892,23.9936
C4H8S_7,CC1SCC1,FundScaled,33,3018.741471,12.9622
C4H8S_8,CC1CSC1,FundScaled,1,71.0788351,2.2622
C4H8S_8,CC1CSC1,FundScaled,2,264.1558616,0.0465
C4H8S_8,CC1CSC1,FundScaled,3,338.8755422,0.0655
C4H8S_8,CC1CSC1,FundScaled,4,361.3638415,0.6686
C4H8S_8,CC1CSC1,FundScaled,5,544.0065956,0.6018
C4H8S_8,CC1CSC1,FundScaled,6,684.1483275,1.4916
C4H8S_8,CC1CSC1,FundScaled,7,755.6933847,4.3333
C4H8S_8,CC1CSC1,FundScaled,8,800.4952693,1.8954
C4H8S_8,CC1CSC1,FundScaled,9,825.2008432,0.2555
C4H8S_8,CC1CSC1,FundScaled,10,880.8432987,1.3784
C4H8S_8,CC1CSC1,FundScaled,11,908.7936296,0.501
C4H8S_8,CC1CSC1,FundScaled,12,968.7543172,2.1855
C4H8S_8,CC1CSC1,FundScaled,13,1005.64283,0.4276
C4H8S_8,CC1CSC1,FundScaled,14,1021.644383,0.6136
C4H8S_8,CC1CSC1,FundScaled,15,1096.859198,0.1491
C4H8S_8,CC1CSC1,FundScaled,16,1167.634216,0.0123
C4H8S_8,CC1CSC1,FundScaled,17,1170.9284,13.6317
C4H8S_8,CC1CSC1,FundScaled,18,1206.2734,0.2066
C4H8S_8,CC1CSC1,FundScaled,19,1245.792547,1.8775
C4H8S_8,CC1CSC1,FundScaled,20,1301.825079,2.3471
C4H8S_8,CC1CSC1,FundScaled,21,1344.761884,8.4163
C4H8S_8,CC1CSC1,FundScaled,22,1404.614843,5.8097
C4H8S_8,CC1CSC1,FundScaled,23,1411.023345,9.4073
C4H8S_8,CC1CSC1,FundScaled,24,1418.367632,1.147
C4H8S_8,CC1CSC1,FundScaled,25,1425.786537,2.2314
C4H8S_8,CC1CSC1,FundScaled,26,2900.280976,20.3615
C4H8S_8,CC1CSC1,FundScaled,27,2932.125016,11.339
C4H8S_8,CC1CSC1,FundScaled,28,2941.513867,56.83
C4H8S_8,CC1CSC1,FundScaled,29,2945.219121,16.7684
C4H8S_8,CC1CSC1,FundScaled,30,2988.904973,24.6228
C4H8S_8,CC1CSC1,FundScaled,31,2991.640855,21.4661
C4H8S_8,CC1CSC1,FundScaled,32,3007.91111,0.7594
C4H8S_8,CC1CSC1,FundScaled,33,3008.645272,19.5321
C4H8S_9,CSCC=C,FundScaled,1,58.73520848,0.8611
C4H8S_9,CSCC=C,FundScaled,2,84.36301666,0.4829
C4H8S_9,CSCC=C,FundScaled,3,162.375069,0.3325
C4H8S_9,CSCC=C,FundScaled,4,196.9670136,0.8184
C4H8S_9,CSCC=C,FundScaled,5,303.4710008,1.1916
C4H8S_9,CSCC=C,FundScaled,6,404.3119064,1.0325
C4H8S_9,CSCC=C,FundScaled,7,576.035082,4.3907
C4H8S_9,CSCC=C,FundScaled,8,712.4308155,2.7912
C4H8S_9,CSCC=C,FundScaled,9,757.4167653,8.3858
C4H8S_9,CSCC=C,FundScaled,10,848.5359951,5.3303
C4H8S_9,CSCC=C,FundScaled,11,906.0146176,0.3416
C4H8S_9,CSCC=C,FundScaled,12,913.7004123,42.7207
C4H8S_9,CSCC=C,FundScaled,13,922.2144526,3.2179
C4H8S_9,CSCC=C,FundScaled,14,947.7661157,5.0238
C4H8S_9,CSCC=C,FundScaled,15,988.3186615,10.2743
C4H8S_9,CSCC=C,FundScaled,16,1043.924857,2.7913
C4H8S_9,CSCC=C,FundScaled,17,1165.201769,1.0515
C4H8S_9,CSCC=C,FundScaled,18,1200.355737,16.506
C4H8S_9,CSCC=C,FundScaled,19,1255.700769,0.5933
C4H8S_9,CSCC=C,FundScaled,20,1278.794412,1.5429
C4H8S_9,CSCC=C,FundScaled,21,1365.308578,4.5832
C4H8S_9,CSCC=C,FundScaled,22,1377.282261,9.8169
C4H8S_9,CSCC=C,FundScaled,23,1390.301461,8.4973
C4H8S_9,CSCC=C,FundScaled,24,1397.45777,5.0287
C4H8S_9,CSCC=C,FundScaled,25,1663.498654,10.0077
C4H8S_9,CSCC=C,FundScaled,26,2908.192058,36.6684
C4H8S_9,CSCC=C,FundScaled,27,2912.680233,10.4348
C4H8S_9,CSCC=C,FundScaled,28,2976.498178,6.9948
C4H8S_9,CSCC=C,FundScaled,29,3005.187824,8.8236
C4H8S_9,CSCC=C,FundScaled,30,3006.668647,5.9089
C4H8S_9,CSCC=C,FundScaled,31,3022.712375,4.5498
C4H8S_9,CSCC=C,FundScaled,32,3027.25637,4.9452
C4H8S_9,CSCC=C,FundScaled,33,3104.401914,8.723
C4H8S2_1,C(C1)SSC(C1),FundScaled,1,98.91752468,0.4876
C4H8S2_1,C(C1)SSC(C1),FundScaled,2,184.0931381,2.3005
C4H8S2_1,C(C1)SSC(C1),FundScaled,3,246.9478188,0.079
C4H8S2_1,C(C1)SSC(C1),FundScaled,4,305.2370342,0.0158
C4H8S2_1,C(C1)SSC(C1),FundScaled,5,383.8476561,0.0095
C4H8S2_1,C(C1)SSC(C1),FundScaled,6,483.1815937,0.6137
C4H8S2_1,C(C1)SSC(C1),FundScaled,7,491.2362822,0.2694
C4H8S2_1,C(C1)SSC(C1),FundScaled,8,646.0117206,0.3001
C4H8S2_1,C(C1)SSC(C1),FundScaled,9,646.6119124,2.4969
C4H8S2_1,C(C1)SSC(C1),FundScaled,10,749.670188,4.0565
C4H8S2_1,C(C1)SSC(C1),FundScaled,11,825.6374851,2.211
C4H8S2_1,C(C1)SSC(C1),FundScaled,12,826.588918,2.1656
C4H8S2_1,C(C1)SSC(C1),FundScaled,13,889.0324339,0.3014
C4H8S2_1,C(C1)SSC(C1),FundScaled,14,964.6128029,0.8045
C4H8S2_1,C(C1)SSC(C1),FundScaled,15,984.7142664,1.8548
C4H8S2_1,C(C1)SSC(C1),FundScaled,16,1054.911612,0.1407
C4H8S2_1,C(C1)SSC(C1),FundScaled,17,1084.640094,1.539
C4H8S2_1,C(C1)SSC(C1),FundScaled,18,1146.621491,0.0005
C4H8S2_1,C(C1)SSC(C1),FundScaled,19,1177.443964,0.6598
C4H8S2_1,C(C1)SSC(C1),FundScaled,20,1208.216914,2.6976
C4H8S2_1,C(C1)SSC(C1),FundScaled,21,1234.807701,12.8338
C4H8S2_1,C(C1)SSC(C1),FundScaled,22,1264.677214,3.5222
C4H8S2_1,C(C1)SSC(C1),FundScaled,23,1295.249114,1.3802
C4H8S2_1,C(C1)SSC(C1),FundScaled,24,1332.017017,1.2105
C4H8S2_1,C(C1)SSC(C1),FundScaled,25,1388.449645,3.1597
C4H8S2_1,C(C1)SSC(C1),FundScaled,26,1391.532952,7.0744
C4H8S2_1,C(C1)SSC(C1),FundScaled,27,1408.045287,9.9288
C4H8S2_1,C(C1)SSC(C1),FundScaled,28,1411.412468,2.2606
C4H8S2_1,C(C1)SSC(C1),FundScaled,29,2922.518798,12.1027
C4H8S2_1,C(C1)SSC(C1),FundScaled,30,2924.830825,2.0749
C4H8S2_1,C(C1)SSC(C1),FundScaled,31,2930.028638,38.5386
C4H8S2_1,C(C1)SSC(C1),FundScaled,32,2930.710891,23.5455
C4H8S2_1,C(C1)SSC(C1),FundScaled,33,2971.191109,19.7706
C4H8S2_1,C(C1)SSC(C1),FundScaled,34,2976.570125,16.2151
C4H8S2_1,C(C1)SSC(C1),FundScaled,35,2994.681223,0.3955
C4H8S2_1,C(C1)SSC(C1),FundScaled,36,2995.811568,20.8298
C4H8S2_10,CCSC(C)=S,FundScaled,1,43.07573686,0.5589
C4H8S2_10,CCSC(C)=S,FundScaled,2,57.3121146,0.0829
C4H8S2_10,CCSC(C)=S,FundScaled,3,118.485972,2.8422
C4H8S2_10,CCSC(C)=S,FundScaled,4,143.5124434,2.6413
